task_id,condition,draws,passed_draws,missing_draws,pass_rate,success_lower,success_upper
atcoder/abc386_a,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc386_a,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc386_a,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc386_a,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc380_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc380_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc380_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc380_b,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc380_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc380_b,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc380_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc380_b,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3540,A,3,3,0,1.0,1.0,1.0
leetcode/3540,B,3,3,0,1.0,1.0,1.0
leetcode/3540,D,3,3,0,1.0,1.0,1.0
leetcode/3540,P,3,3,0,1.0,1.0,1.0
leetcode/3540,FIXED_M,3,3,0,1.0,1.0,1.0
leetcode/3540,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3540,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3540,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/arc192_d,A,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,B,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,D,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,P,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc192_d,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3593,A,3,3,0,1.0,1.0,1.0
leetcode/3593,B,3,3,0,1.0,1.0,1.0
leetcode/3593,D,3,3,0,1.0,1.0,1.0
leetcode/3593,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3593,FIXED_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3593,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3593,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3593,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3610,A,3,3,0,1.0,1.0,1.0
leetcode/3610,B,3,3,0,1.0,1.0,1.0
leetcode/3610,D,3,3,0,1.0,1.0,1.0
leetcode/3610,P,3,3,0,1.0,1.0,1.0
leetcode/3610,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3610,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3610,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3610,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3616,A,3,3,0,1.0,1.0,1.0
leetcode/3616,B,3,3,0,1.0,1.0,1.0
leetcode/3616,D,3,3,0,1.0,1.0,1.0
leetcode/3616,P,3,0,0,0.0,0.0,0.0
leetcode/3616,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3616,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3616,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3616,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3510,A,3,3,0,1.0,1.0,1.0
leetcode/3510,B,3,3,0,1.0,1.0,1.0
leetcode/3510,D,3,3,0,1.0,1.0,1.0
leetcode/3510,P,3,0,0,0.0,0.0,0.0
leetcode/3510,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3510,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3510,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3510,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc365_c,A,3,3,0,1.0,1.0,1.0
atcoder/abc365_c,B,3,3,0,1.0,1.0,1.0
atcoder/abc365_c,D,3,3,0,1.0,1.0,1.0
atcoder/abc365_c,P,3,3,0,1.0,1.0,1.0
atcoder/abc365_c,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc365_c,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc365_c,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc365_c,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/arc185_d,A,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,B,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,D,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,P,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc185_d,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3750,A,3,3,0,1.0,1.0,1.0
leetcode/3750,B,3,3,0,1.0,1.0,1.0
leetcode/3750,D,3,3,0,1.0,1.0,1.0
leetcode/3750,P,3,0,0,0.0,0.0,0.0
leetcode/3750,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3750,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3750,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3750,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc400_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc400_b,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3733,A,3,3,0,1.0,1.0,1.0
leetcode/3733,B,3,0,0,0.0,0.0,0.0
leetcode/3733,D,3,3,0,1.0,1.0,1.0
leetcode/3733,P,3,0,0,0.0,0.0,0.0
leetcode/3733,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3733,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3733,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3733,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3737,A,3,3,0,1.0,1.0,1.0
leetcode/3737,B,3,3,0,1.0,1.0,1.0
leetcode/3737,D,3,3,0,1.0,1.0,1.0
leetcode/3737,P,3,0,0,0.0,0.0,0.0
leetcode/3737,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3737,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3737,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3737,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc376_f,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3771,A,3,0,0,0.0,0.0,0.0
leetcode/3771,B,3,0,0,0.0,0.0,0.0
leetcode/3771,D,3,0,0,0.0,0.0,0.0
leetcode/3771,P,3,0,0,0.0,0.0,0.0
leetcode/3771,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3771,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3771,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3771,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,A,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,B,3,3,0,1.0,1.0,1.0
atcoder/abc370_d,D,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc370_d,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc368_d,A,3,3,0,1.0,1.0,1.0
atcoder/abc368_d,B,3,0,0,0.0,0.0,0.0
atcoder/abc368_d,D,3,3,0,1.0,1.0,1.0
atcoder/abc368_d,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc368_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc368_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc368_d,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3639,A,3,3,0,1.0,1.0,1.0
leetcode/3639,B,3,3,0,1.0,1.0,1.0
leetcode/3639,D,3,3,0,1.0,1.0,1.0
leetcode/3639,P,3,0,0,0.0,0.0,0.0
leetcode/3639,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3639,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3639,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3639,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc367_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc367_e,B,3,0,0,0.0,0.0,0.0
atcoder/abc367_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc367_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc367_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc367_e,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc367_e,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc367_e,ROTATING_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3676,A,3,3,0,1.0,1.0,1.0
leetcode/3676,B,3,3,0,1.0,1.0,1.0
leetcode/3676,D,3,3,0,1.0,1.0,1.0
leetcode/3676,P,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3676,FIXED_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3676,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3676,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3676,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3634,A,3,3,0,1.0,1.0,1.0
leetcode/3634,B,3,0,0,0.0,0.0,0.0
leetcode/3634,D,3,3,0,1.0,1.0,1.0
leetcode/3634,P,3,0,0,0.0,0.0,0.0
leetcode/3634,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3634,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3634,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3634,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,A,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,B,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,D,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,P,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc190_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc389_d,A,3,3,0,1.0,1.0,1.0
atcoder/abc389_d,B,3,3,0,1.0,1.0,1.0
atcoder/abc389_d,D,3,3,0,1.0,1.0,1.0
atcoder/abc389_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc389_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc389_d,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc389_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc389_d,ROTATING_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc378_c,A,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,B,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,D,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,P,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc378_c,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc366_g,A,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,B,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,D,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,P,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc366_g,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3566,A,3,3,0,1.0,1.0,1.0
leetcode/3566,B,3,3,0,1.0,1.0,1.0
leetcode/3566,D,3,3,0,1.0,1.0,1.0
leetcode/3566,P,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3566,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3566,ROTATING_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3566,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3566,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3587,A,3,3,0,1.0,1.0,1.0
leetcode/3587,B,3,3,0,1.0,1.0,1.0
leetcode/3587,D,3,3,0,1.0,1.0,1.0
leetcode/3587,P,3,0,0,0.0,0.0,0.0
leetcode/3587,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3587,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3587,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3587,ROTATING_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/arc192_e,A,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,B,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,D,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,P,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc192_e,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,A,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,B,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,D,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,P,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc189_d,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3748,A,3,3,0,1.0,1.0,1.0
leetcode/3748,B,3,3,0,1.0,1.0,1.0
leetcode/3748,D,3,3,0,1.0,1.0,1.0
leetcode/3748,P,3,0,0,0.0,0.0,0.0
leetcode/3748,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3748,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3748,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3748,ROTATING_H,3,3,0,1.0,1.0,1.0
leetcode/3799,A,3,3,0,1.0,1.0,1.0
leetcode/3799,B,3,3,0,1.0,1.0,1.0
leetcode/3799,D,3,3,0,1.0,1.0,1.0
leetcode/3799,P,3,3,0,1.0,1.0,1.0
leetcode/3799,FIXED_M,3,3,0,1.0,1.0,1.0
leetcode/3799,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3799,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3799,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/arc182_c,A,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,B,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,D,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,P,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/arc182_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc400_e,A,3,3,0,1.0,1.0,1.0
atcoder/abc400_e,B,3,3,0,1.0,1.0,1.0
atcoder/abc400_e,D,3,3,0,1.0,1.0,1.0
atcoder/abc400_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc400_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc400_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc400_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc400_e,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3563,A,3,0,0,0.0,0.0,0.0
leetcode/3563,B,3,0,0,0.0,0.0,0.0
leetcode/3563,D,3,0,0,0.0,0.0,0.0
leetcode/3563,P,3,0,0,0.0,0.0,0.0
leetcode/3563,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3563,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3563,FIXED_H,3,0,0,0.0,0.0,0.0
leetcode/3563,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,A,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,B,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,D,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,P,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc373_e,ROTATING_H,3,0,0,0.0,0.0,0.0
leetcode/3704,A,3,3,0,1.0,1.0,1.0
leetcode/3704,B,3,3,0,1.0,1.0,1.0
leetcode/3704,D,3,3,0,1.0,1.0,1.0
leetcode/3704,P,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3704,FIXED_M,3,3,0,1.0,1.0,1.0
leetcode/3704,ROTATING_M,3,3,0,1.0,1.0,1.0
leetcode/3704,FIXED_H,3,3,0,1.0,1.0,1.0
leetcode/3704,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc391_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc391_f,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc391_f,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc389_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc389_b,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc389_b,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,FIXED_M,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,ROTATING_M,3,3,0,1.0,1.0,1.0
atcoder/abc367_b,FIXED_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc367_b,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc369_d,A,3,3,0,1.0,1.0,1.0
atcoder/abc369_d,B,3,3,0,1.0,1.0,1.0
atcoder/abc369_d,D,3,3,0,1.0,1.0,1.0
atcoder/abc369_d,P,3,0,0,0.0,0.0,0.0
atcoder/abc369_d,FIXED_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc369_d,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc369_d,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc369_d,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc377_g,A,3,3,0,1.0,1.0,1.0
atcoder/abc377_g,B,3,3,0,1.0,1.0,1.0
atcoder/abc377_g,D,3,3,0,1.0,1.0,1.0
atcoder/abc377_g,P,3,0,0,0.0,0.0,0.0
atcoder/abc377_g,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc377_g,ROTATING_M,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc377_g,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc377_g,ROTATING_H,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
leetcode/3791,A,3,3,0,1.0,1.0,1.0
leetcode/3791,B,3,0,0,0.0,0.0,0.0
leetcode/3791,D,3,3,0,1.0,1.0,1.0
leetcode/3791,P,3,0,0,0.0,0.0,0.0
leetcode/3791,FIXED_M,3,0,0,0.0,0.0,0.0
leetcode/3791,ROTATING_M,3,0,0,0.0,0.0,0.0
leetcode/3791,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
leetcode/3791,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc381_b,A,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,B,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,D,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,P,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc381_b,ROTATING_M,3,2,0,0.6666666666666666,0.6666666666666666,0.6666666666666666
atcoder/abc381_b,FIXED_H,3,3,0,1.0,1.0,1.0
atcoder/abc381_b,ROTATING_H,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,A,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,B,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,D,3,3,0,1.0,1.0,1.0
atcoder/abc385_c,P,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc385_c,FIXED_H,3,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333
atcoder/abc385_c,ROTATING_H,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,A,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,B,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,D,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,P,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,FIXED_M,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,ROTATING_M,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,FIXED_H,3,0,0,0.0,0.0,0.0
atcoder/abc366_f,ROTATING_H,3,0,0,0.0,0.0,0.0
